msa_name,msa_code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Utica-Rome, NY",46540,137575.0,137705.0,137314.0,136814.0,137324.0,137171.0,137077.0,139077.0,139326.0,139532.0,138588.0,137644.0
"Valdosta, GA",46660,56626.0,57537.0,57433.0,57971.0,58587.0,58987.0,60592.0,62511.0,62704.0,63755.0,63729.5,63704.0
"Vallejo, CA",46700,152784.0,153295.0,153035.0,153867.0,154997.0,155637.0,156826.0,157915.0,158815.0,159804.0,161572.0,163340.0
"Victoria, TX",47020,50011.0,50128.0,50124.0,38774.0,39717.0,41107.0,40931.0,40758.0,41067.0,40830.0,42506.5,44183.0
"Vineland-Bridgeton, NJ",47220,55856.0,55933.0,56242.0,56196.0,56363.0,56358.0,56426.0,56446.0,56497.0,56471.0,56837.5,57204.0
"Virginia Beach-Norfolk-Newport News, VA-NC",47260,686109.0,689061.0,692137.0,700916.0,708273.0,711988.0,716725.0,719941.0,721597.0,742006.0,755083.0,768160.0
"Visalia, CA",47300,141898.0,142924.0,143458.0,144323.0,145500.0,146554.0,147537.0,148986.0,150217.0,151599.0,152164.0,152729.0
"Waco, TX",47380,95273.0,95961.0,96063.0,104191.0,105853.0,106699.0,107692.0,110437.0,110987.0,111836.0,113024.0,114212.0
"Walla Walla, WA",47460,,,,25893.0,25876.0,26252.0,26303.0,26756.0,27382.0,25100.0,25134.0,25168.0
"Warner Robins, GA",47580,58462.0,58841.0,59469.0,75140.0,77387.0,76475.0,77109.0,78684.0,79525.0,77309.0,78522.0,79735.0
"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,2217947.0,2230987.0,2241288.0,2278936.0,2304073.0,2324965.0,2342764.0,2354827.0,2374883.0,2401483.0,2463600.0,2525717.0
"Waterloo-Cedar Falls, IA",47940,71001.0,71637.0,71771.0,72089.0,72567.0,72825.0,73141.0,73855.0,74416.0,74636.0,74740.5,74845.0
"Watertown-Fort Drum, NY",48060,57979.0,58228.0,58197.0,58148.0,58780.0,59129.0,59116.0,59946.0,60041.0,60160.0,60937.0,61714.0
"Wausau-Weston, WI",48140,57785.0,57874.0,58011.0,58051.0,58379.0,58629.0,58716.0,59217.0,59706.0,77280.0,76854.0,76428.0
"Weirton-Steubenville, WV-OH",48260,,,,57611.0,58343.0,58281.0,57426.0,57002.0,58798.0,57544.0,56557.0,55570.0
"Wenatchee, WA",48300,51517.0,52058.0,51755.0,51707.0,52473.0,52787.0,53240.0,54620.0,55248.0,56052.0,55936.0,55820.0
"Wheeling, WV-OH",48540,69501.0,69370.0,69259.0,68905.0,69055.0,68950.0,68881.0,68908.0,68798.0,68802.0,68109.5,67417.0
"Wichita, KS",48620,262918.0,264485.0,264342.0,268542.0,270272.0,271004.0,272449.0,275536.0,277530.0,275445.0,276554.5,277664.0
"Wichita Falls, TX",48660,64869.0,64307.0,64959.0,64989.0,65310.0,65403.0,65394.0,65409.0,65446.0,65705.0,65213.5,64722.0
"Williamsport, PA",48700,52499.0,52268.0,52533.0,52409.0,52639.0,52677.0,52690.0,53432.0,53530.0,53647.0,53151.5,52656.0
"Wilmington, NC",48900,205962.0,207144.0,208373.0,130349.0,132764.0,134640.0,137086.0,140330.0,142860.0,144853.0,146309.5,147766.0
"Winchester, VA-WV",49020,56721.0,58181.0,57170.0,57037.0,58711.0,57858.0,61152.0,59978.0,61985.0,60227.0,60718.0,61209.0
"Winston-Salem, NC",49180,214551.0,215498.0,216006.0,288615.0,290878.0,292333.0,294572.0,297681.0,301150.0,303972.0,305046.0,306120.0
"Worcester, MA-CT",49340,326963.0,328606.0,327427.0,376556.0,378239.0,379264.0,379980.0,384726.0,386302.0,387845.0,395710.5,403576.0
"Yakima, WA",49420,85552.0,85905.0,86032.0,85898.0,86370.0,86568.0,86728.0,88610.0,89129.0,89751.0,90553.0,91355.0
"Yauco, PR",49500,45643.0,44659.0,43735.0,,,,,,,44628.0,44248.5,43869.0
"York-Hanover, PA",49620,178828.0,179817.0,179687.0,179614.0,180662.0,181066.0,181463.0,184156.0,184880.0,185652.0,187122.0,188592.0
"Youngstown-Warren-Boardman, OH-PA",49660,259656.0,258934.0,258806.0,257919.0,258434.0,258250.0,257872.0,259410.0,259297.0,259281.0,256253.0,253225.0
"Yuba City, CA",49700,61513.0,61428.0,61489.0,61700.0,62114.0,62392.0,62654.0,63008.0,63163.0,63628.0,64122.0,64616.0
"Yuma, AZ",49740,87945.0,88142.0,88972.0,89610.0,89909.0,90485.0,91314.0,92441.0,93571.0,94648.0,94222.5,93797.0
